CustomerID,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
17289,2011-11-08 12:01:00,32,3,931.02,4,4,3,11,Loyal Customers
17290,2011-12-06 12:38:00,4,2,513.01,5,3,3,11,Potential Loyalists
17291,2011-02-04 13:04:00,308,1,550.8,1,2,3,6,At Risk
17293,2011-12-01 14:37:00,8,9,1854.06,5,5,4,14,Champions
17295,2011-11-11 10:49:00,29,3,547.0,4,4,3,11,Loyal Customers
17297,2011-11-22 14:43:00,17,1,128.18,4,2,1,7,New or Recent Customers
17298,2011-08-30 16:43:00,101,2,498.42,2,3,3,8,Potential Loyalists
17299,2011-11-28 12:01:00,12,4,656.61,5,4,3,12,Loyal Customers
17301,2011-11-18 13:43:00,21,1,163.24,4,2,1,7,New or Recent Customers
17302,2011-11-25 09:36:00,15,5,1135.63,4,4,4,12,Loyal Customers
17303,2010-12-13 13:32:00,361,1,250.04,1,2,2,5,At Risk
17306,2011-11-29 12:14:00,11,19,8631.31,5,5,5,15,Champions
17309,2011-09-05 15:20:00,95,1,82.75,2,2,1,5,At Risk
17311,2011-09-22 14:11:00,78,2,1384.85,2,3,4,9,High Value At Risk
17312,2011-07-24 11:52:00,139,3,644.3,2,4,3,9,Potential Loyalists
17313,2011-11-08 15:45:00,31,1,2328.84,4,2,5,11,New or Recent Customers
17314,2011-11-15 09:41:00,25,8,2527.92,4,5,5,14,Champions
17315,2011-12-08 12:15:00,2,38,6281.23,5,5,5,15,Champions
17317,2011-10-24 17:19:00,46,3,2600.34,3,4,5,12,Potential Loyalists
17320,2011-08-31 13:31:00,100,3,1200.62,2,4,4,10,High Value At Risk
17321,2011-12-01 13:41:00,8,2,657.16,5,3,3,11,Potential Loyalists
17323,2011-11-24 17:29:00,15,7,906.52,4,5,3,12,Loyal Customers
17324,2011-11-22 10:34:00,18,4,986.48,4,4,4,12,Loyal Customers
17325,2011-03-04 13:09:00,280,1,96.8,1,2,1,4,At Risk
17329,2011-11-25 14:24:00,14,2,523.11,4,3,3,10,Potential Loyalists
17330,2011-11-17 08:56:00,23,2,363.9,4,3,2,9,Potential Loyalists
17331,2011-08-08 11:55:00,124,1,175.2,2,2,1,5,At Risk
17333,2011-09-15 10:11:00,86,1,494.25,2,2,3,7,At Risk
17334,2011-02-10 14:59:00,302,2,307.02,1,3,2,6,Potential Loyalists
17337,2011-07-11 14:55:00,151,4,1981.06,2,4,4,10,High Value At Risk
17338,2011-11-22 14:23:00,17,8,6493.54,4,5,5,14,Champions
17339,2011-09-06 13:29:00,94,2,243.36,2,3,1,6,Potential Loyalists
17340,2011-11-10 10:45:00,30,11,12353.29,4,5,5,14,Champions
17341,2011-07-06 12:33:00,157,3,682.29,2,4,3,9,Potential Loyalists
17343,2010-12-19 15:07:00,355,1,193.64,1,2,1,4,At Risk
17344,2011-10-24 12:56:00,46,1,157.62,3,2,1,6,Potential Loyalists
17345,2011-11-24 15:03:00,15,4,519.69,4,4,3,11,Loyal Customers
17346,2011-12-06 12:18:00,4,15,2622.88,5,5,5,15,Champions
17347,2011-09-14 13:12:00,86,1,228.96,2,2,1,5,At Risk
17348,2011-11-25 11:25:00,15,5,1156.6,4,4,4,12,Loyal Customers
17349,2011-06-13 14:29:00,179,1,98.25,1,2,1,4,At Risk
17350,2011-12-01 15:47:00,8,4,1281.32,5,4,4,13,Champions
17351,2011-11-03 18:45:00,36,3,587.15,3,4,3,10,Potential Loyalists
17353,2011-08-02 17:19:00,129,2,1740.0,2,3,4,9,High Value At Risk
17354,2011-10-20 10:34:00,51,1,1393.06,3,2,4,9,Potential Loyalists
17356,2011-02-01 11:07:00,312,1,178.22,1,2,1,4,At Risk
17357,2011-11-15 16:30:00,24,2,384.39,4,3,2,9,Potential Loyalists
17358,2011-02-09 16:57:00,303,2,360.81,1,3,2,6,Potential Loyalists
17359,2011-11-28 14:37:00,11,1,127.86,5,2,1,8,New or Recent Customers
17360,2011-11-22 13:11:00,17,3,568.24,4,4,3,11,Loyal Customers
17361,2011-10-21 15:43:00,49,3,488.2,3,4,3,10,Potential Loyalists
17362,2011-04-14 14:43:00,239,2,312.23,1,3,2,6,Potential Loyalists
17364,2011-12-09 09:00:00,1,11,4462.68,5,5,5,15,Champions
17365,2011-11-27 12:13:00,13,8,4767.36,5,5,5,15,Champions
17367,2011-04-15 14:21:00,238,1,167.55,1,2,1,4,At Risk
17368,2011-11-16 15:26:00,23,8,1878.87,4,5,4,13,Champions
17370,2011-09-28 10:14:00,73,4,446.18,2,4,2,8,Potential Loyalists
17371,2011-11-22 13:30:00,17,3,418.4,4,4,2,10,Loyal Customers
17372,2011-10-30 11:37:00,41,8,1337.18,3,5,4,12,Potential Loyalists
17373,2011-10-30 15:28:00,40,4,646.92,3,4,3,10,Potential Loyalists
17374,2011-05-05 09:05:00,219,2,495.77,1,3,3,7,Potential Loyalists
17375,2011-05-24 15:45:00,199,3,400.1,1,4,2,7,Potential Loyalists
17376,2011-09-30 12:36:00,71,2,203.2,3,3,1,7,Potential Loyalists
17377,2011-11-16 11:17:00,24,20,4058.32,4,5,5,14,Champions
17379,2011-11-28 13:56:00,11,1,389.72,5,2,2,9,New or Recent Customers
17381,2011-12-01 11:59:00,9,29,20275.61,5,5,5,15,Champions
17382,2011-10-05 13:05:00,65,1,65.4,3,2,1,6,Potential Loyalists
17383,2011-12-05 17:36:00,4,1,193.39,5,2,1,8,New or Recent Customers
17384,2011-11-20 15:48:00,19,2,336.4,4,3,2,9,Potential Loyalists
17385,2011-11-25 11:02:00,15,1,256.11,4,2,2,8,New or Recent Customers
17386,2011-12-02 11:28:00,8,6,2686.42,5,5,5,15,Champions
17387,2011-11-20 11:00:00,20,2,746.81,4,3,3,10,Potential Loyalists
17388,2011-09-23 10:31:00,78,4,1259.56,2,4,4,10,High Value At Risk
17389,2011-12-09 09:38:00,1,34,31833.68,5,5,5,15,Champions
17391,2011-06-29 09:58:00,164,2,508.8,2,3,3,8,Potential Loyalists
17392,2011-02-06 12:48:00,307,2,417.27,1,3,2,6,Potential Loyalists
17394,2011-05-04 13:22:00,219,1,203.87,1,2,1,4,At Risk
17396,2011-10-31 14:12:00,39,8,7330.8,3,5,5,13,Champions
17397,2011-11-17 14:08:00,22,2,681.41,4,3,3,10,Potential Loyalists
17398,2011-08-17 09:48:00,115,3,653.38,2,4,3,9,Potential Loyalists
17400,2011-08-05 15:38:00,126,5,2097.84,2,4,5,11,High Value At Risk
17402,2011-12-05 10:15:00,5,13,2633.85,5,5,5,15,Champions
17403,2011-11-03 15:18:00,36,1,263.92,3,2,2,7,Potential Loyalists
17404,2011-12-05 16:26:00,4,15,31906.82,5,5,5,15,Champions
17405,2011-12-08 17:12:00,1,3,1031.41,5,4,4,13,Champions
17406,2011-01-10 15:07:00,333,3,2184.42,1,4,5,10,High Value At Risk
17408,2011-06-29 12:53:00,163,1,32.65,2,2,1,5,At Risk
17409,2011-06-08 10:36:00,185,2,771.85,1,3,3,7,Potential Loyalists
17410,2011-11-23 15:46:00,16,5,1214.72,4,4,4,12,Loyal Customers
17411,2011-11-27 14:25:00,12,3,778.94,5,4,3,12,Loyal Customers
17412,2011-12-07 11:36:00,3,7,1258.06,5,5,4,14,Champions
17414,2011-10-27 12:13:00,44,2,778.0,3,3,3,9,Potential Loyalists
17415,2011-09-21 12:50:00,80,1,507.84,2,2,3,7,At Risk
17416,2011-11-10 12:47:00,30,7,6893.42,4,5,5,14,Champions
17418,2011-10-28 13:00:00,42,2,463.46,3,3,2,8,Potential Loyalists
17419,2011-11-28 13:47:00,11,12,4226.57,5,5,5,15,Champions
17420,2011-10-20 14:52:00,50,3,598.83,3,4,3,10,Potential Loyalists
17422,2011-11-23 13:27:00,16,6,1979.37,4,5,4,13,Champions
17423,2011-10-24 13:36:00,46,2,698.41,3,3,3,9,Potential Loyalists
17425,2011-11-20 15:30:00,19,2,759.17,4,3,3,10,Potential Loyalists
17426,2011-12-01 18:07:00,8,6,5037.26,5,5,5,15,Champions
17427,2011-09-29 11:29:00,72,1,100.8,2,2,1,5,At Risk
17428,2011-12-09 09:45:00,1,28,17256.85,5,5,5,15,Champions
17429,2011-08-03 13:22:00,128,3,524.92,2,4,3,9,Potential Loyalists
17430,2011-11-07 09:24:00,33,2,265.76,3,3,2,8,Potential Loyalists
17431,2011-01-30 14:36:00,313,1,403.3,1,2,2,5,At Risk
17432,2011-11-21 17:33:00,18,2,365.76,4,3,2,9,Potential Loyalists
17433,2011-09-12 14:24:00,88,1,303.16,2,2,2,6,At Risk
17434,2011-12-07 13:16:00,2,7,2373.82,5,5,5,15,Champions
17436,2011-12-08 12:30:00,2,2,216.3,5,3,1,9,Potential Loyalists
17438,2011-03-31 10:26:00,254,1,388.45,1,2,2,5,At Risk
17440,2011-07-06 11:54:00,157,3,186.42,2,4,1,7,Potential Loyalists
17442,2011-11-03 09:17:00,37,6,2248.56,3,5,5,13,Champions
17443,2011-05-04 10:47:00,220,1,534.24,1,2,3,6,At Risk
17444,2011-07-15 12:05:00,148,3,2940.04,2,4,5,11,High Value At Risk
17446,2011-06-16 10:42:00,177,2,120.9,2,3,1,6,Potential Loyalists
17447,2011-10-30 14:18:00,40,2,541.53,3,3,3,9,Potential Loyalists
17449,2011-12-07 16:56:00,2,7,2519.21,5,5,5,15,Champions
17450,2011-12-01 13:29:00,8,46,194390.79,5,5,5,15,Champions
17451,2011-12-08 15:02:00,1,7,1721.4,5,5,4,14,Champions
17453,2011-11-22 09:42:00,18,2,486.72,4,3,2,9,Potential Loyalists
17454,2011-05-31 13:58:00,192,4,517.53,1,4,3,8,Potential Loyalists
17455,2011-05-20 12:31:00,204,1,131.7,1,2,1,4,At Risk
17456,2010-12-09 15:23:00,365,1,249.86,1,2,2,5,At Risk
17457,2011-08-05 12:48:00,127,5,1737.7,2,4,4,10,High Value At Risk
17458,2011-11-24 13:01:00,15,1,316.5,4,2,2,8,New or Recent Customers
17459,2011-10-27 13:25:00,43,2,657.3,3,3,3,9,Potential Loyalists
17460,2011-09-06 15:04:00,94,6,622.43,2,5,3,10,Potential Loyalists
17461,2011-11-17 10:21:00,23,3,735.82,4,4,3,11,Loyal Customers
17462,2011-10-10 13:56:00,60,2,675.69,3,3,3,9,Potential Loyalists
17463,2011-11-23 13:40:00,16,5,1875.86,4,4,4,12,Loyal Customers
17464,2011-07-04 13:19:00,158,1,289.96,2,2,2,6,At Risk
17466,2011-11-29 13:15:00,10,2,763.28,5,3,3,11,Potential Loyalists
17468,2011-11-29 15:33:00,10,2,137.0,5,3,1,9,Potential Loyalists
17469,2011-11-23 13:15:00,16,5,1870.97,4,4,4,12,Loyal Customers
17470,2011-10-26 12:42:00,45,5,1125.07,3,4,4,11,Potential Loyalists
17472,2011-06-01 14:57:00,191,3,697.54,1,4,3,8,Potential Loyalists
17475,2011-09-21 14:55:00,79,1,194.37,2,2,1,5,At Risk
17480,2011-09-23 11:39:00,78,1,511.82,2,2,3,7,At Risk
17481,2011-12-06 12:28:00,4,4,1255.59,5,4,4,13,Champions
17483,2011-10-05 13:10:00,65,3,414.04,3,4,2,9,Potential Loyalists
17486,2011-03-23 14:00:00,261,1,396.87,1,2,2,5,At Risk
17489,2011-10-12 08:56:00,59,2,376.64,3,3,2,8,Potential Loyalists
17490,2011-12-09 09:08:00,1,7,2092.32,5,5,5,15,Champions
17491,2011-12-08 16:18:00,1,10,3558.87,5,5,5,15,Champions
17492,2011-04-05 15:21:00,248,1,374.57,1,2,2,5,At Risk
17495,2011-12-02 12:08:00,8,2,497.56,5,3,3,11,Potential Loyalists
17496,2010-12-16 08:39:00,359,1,271.05,1,2,2,5,At Risk
17498,2011-09-25 12:25:00,76,1,272.22,2,2,2,6,At Risk
17499,2011-02-23 09:14:00,290,1,622.88,1,2,3,6,At Risk
17500,2011-11-22 14:25:00,17,3,1138.0,4,4,4,12,Loyal Customers
17501,2011-05-03 09:47:00,221,2,288.6,1,3,2,6,Potential Loyalists
17502,2011-11-30 13:13:00,9,4,689.1,5,4,3,12,Loyal Customers
17503,2011-12-07 09:18:00,3,2,558.96,5,3,3,11,Potential Loyalists
17504,2011-05-17 12:59:00,206,9,2997.03,1,5,5,11,High Value At Risk
17505,2011-07-01 12:50:00,162,2,1145.84,2,3,4,9,High Value At Risk
17506,2011-09-25 11:39:00,76,1,302.2,2,2,2,6,At Risk
17507,2011-03-23 11:48:00,262,2,605.58,1,3,3,7,Potential Loyalists
17508,2011-03-04 08:10:00,281,1,387.31,1,2,2,5,At Risk
17509,2011-10-13 10:26:00,58,8,6083.64,3,5,5,13,Champions
17510,2011-11-15 10:00:00,25,1,308.48,4,2,2,8,New or Recent Customers
17511,2011-12-07 10:12:00,3,31,91062.38,5,5,5,15,Champions
17512,2011-11-11 12:11:00,29,10,2924.99,4,5,5,14,Champions
17513,2011-09-28 16:42:00,72,1,513.2,2,2,3,7,At Risk
17514,2011-08-03 15:45:00,128,1,208.65,2,2,1,5,At Risk
17515,2011-11-08 14:04:00,31,4,639.02,4,4,3,11,Loyal Customers
17516,2011-11-24 16:51:00,15,5,764.88,4,4,3,11,Loyal Customers
17517,2011-02-04 11:48:00,309,1,153.94,1,2,1,4,At Risk
17519,2011-11-22 16:43:00,17,6,1844.02,4,5,4,13,Champions
17520,2011-10-17 12:04:00,54,1,546.81,3,2,3,8,Potential Loyalists
17521,2011-11-10 11:22:00,30,3,723.21,4,4,3,11,Loyal Customers
17522,2011-12-08 12:31:00,2,5,1070.71,5,4,4,13,Champions
17523,2011-11-28 13:20:00,11,4,652.74,5,4,3,12,Loyal Customers
17524,2010-12-13 14:32:00,361,1,145.0,1,2,1,4,At Risk
17525,2010-12-15 12:05:00,360,1,422.7,1,2,2,5,At Risk
17526,2011-12-05 11:05:00,5,4,1195.9,5,4,4,13,Champions
17527,2011-10-17 12:32:00,54,4,939.37,3,4,4,11,Potential Loyalists
17528,2011-12-08 13:27:00,1,8,3628.5,5,5,5,15,Champions
17530,2011-12-08 18:42:00,1,10,2367.12,5,5,5,15,Champions
17531,2011-06-02 19:17:00,190,1,296.7,1,2,2,5,At Risk
17534,2011-10-17 12:47:00,54,1,223.36,3,2,1,6,Potential Loyalists
17535,2011-03-04 15:20:00,280,1,164.4,1,2,1,4,At Risk
17536,2011-06-15 13:23:00,177,1,76.5,2,2,1,5,At Risk
17537,2011-11-10 10:56:00,30,2,887.67,4,3,3,10,Potential Loyalists
17538,2011-11-14 12:12:00,26,1,98.42,4,2,1,7,New or Recent Customers
17540,2011-11-15 11:56:00,25,2,578.9,4,3,3,10,Potential Loyalists
17542,2011-03-15 11:45:00,270,1,170.75,1,2,1,4,At Risk
17545,2011-10-27 14:04:00,43,3,642.32,3,4,3,10,Potential Loyalists
17548,2011-04-20 12:01:00,234,1,103.3,1,2,1,4,At Risk
17549,2011-11-16 09:59:00,24,2,148.86,4,3,1,8,Potential Loyalists
17550,2011-05-26 14:09:00,197,3,267.16,1,4,2,7,Potential Loyalists
17551,2010-12-15 14:12:00,359,1,290.34,1,2,2,5,At Risk
17552,2011-10-10 17:00:00,60,4,930.41,3,4,3,10,Potential Loyalists
17553,2011-08-02 10:00:00,130,1,1487.6,2,2,4,8,High Value At Risk
17554,2011-12-08 14:15:00,1,5,1952.45,5,4,4,13,Champions
17555,2011-11-20 12:22:00,20,2,480.31,4,3,2,9,Potential Loyalists
17556,2011-05-18 10:48:00,206,1,157.9,1,2,1,4,At Risk
17557,2011-11-25 12:57:00,14,3,541.46,4,4,3,11,Loyal Customers
17560,2011-09-06 09:18:00,95,4,854.95,2,4,3,9,Potential Loyalists
17561,2011-11-20 12:53:00,19,1,165.12,4,2,1,7,New or Recent Customers
17562,2011-11-25 14:21:00,14,7,1122.38,4,5,4,13,Champions
17564,2011-11-15 13:27:00,24,3,454.01,4,4,2,10,Loyal Customers
17566,2011-12-01 19:54:00,8,2,869.77,5,3,3,11,Potential Loyalists
17567,2011-12-02 15:48:00,7,8,4331.48,5,5,5,15,Champions
17569,2011-01-11 14:15:00,332,1,344.14,1,2,2,5,At Risk
17571,2011-10-20 15:57:00,50,4,1425.67,3,4,4,11,Potential Loyalists
17572,2011-09-29 17:53:00,71,4,226.75,3,4,1,8,Potential Loyalists
17573,2011-11-10 13:01:00,29,3,380.6,4,4,2,10,Loyal Customers
17574,2011-04-11 09:47:00,243,1,185.65,1,2,1,4,At Risk
17576,2011-12-01 17:56:00,8,19,3564.83,5,5,5,15,Champions
17578,2011-05-05 18:38:00,218,1,143.46,1,2,1,4,At Risk
17579,2011-12-05 12:28:00,5,3,448.9,5,4,2,11,Loyal Customers
17580,2011-04-01 12:41:00,253,3,215.72,1,4,1,6,Potential Loyalists
17581,2011-12-09 12:21:00,1,25,11025.24,5,5,5,15,Champions
17582,2011-04-17 13:18:00,236,1,175.27,1,2,1,4,At Risk
17584,2011-12-02 17:12:00,7,2,1242.3,5,3,4,12,Potential Loyalists
17585,2011-08-22 13:30:00,109,4,1116.68,2,4,4,10,High Value At Risk
17588,2011-08-31 13:37:00,100,3,1240.2,2,4,4,10,High Value At Risk
17589,2011-10-10 16:58:00,60,4,2404.17,3,4,5,12,Potential Loyalists
17590,2011-12-07 12:55:00,2,3,1468.02,5,4,4,13,Champions
17591,2011-09-27 13:42:00,73,7,2203.67,2,5,5,12,High Value At Risk
17593,2011-12-06 10:30:00,4,5,3923.86,5,4,5,14,Champions
17594,2011-09-15 16:34:00,85,2,993.18,2,3,4,9,High Value At Risk
17595,2011-11-27 16:08:00,12,2,386.69,5,3,2,10,Potential Loyalists
17596,2011-11-16 14:11:00,23,7,2806.69,4,5,5,14,Champions
17597,2011-05-10 11:54:00,214,1,2044.37,1,2,4,7,High Value At Risk
17600,2011-11-22 09:43:00,18,1,161.67,4,2,1,7,New or Recent Customers
17601,2011-04-14 18:02:00,239,1,116.01,1,2,1,4,At Risk
17602,2011-12-07 13:53:00,2,6,5054.42,5,5,5,15,Champions
17603,2011-09-22 14:18:00,78,1,394.72,2,2,2,6,At Risk
17604,2011-05-06 13:43:00,217,2,309.36,1,3,2,6,Potential Loyalists
17608,2011-11-06 13:06:00,33,2,191.99,3,3,1,7,Potential Loyalists
17609,2011-10-30 12:28:00,41,5,1105.78,3,4,4,11,Potential Loyalists
17611,2011-12-02 13:29:00,7,15,3961.12,5,5,5,15,Champions
17612,2011-10-17 14:59:00,53,6,2048.45,3,5,4,12,Potential Loyalists
17613,2011-11-17 10:51:00,23,14,4544.55,4,5,5,14,Champions
17614,2011-10-13 16:01:00,57,1,386.32,3,2,2,7,Potential Loyalists
17615,2011-08-01 14:06:00,130,3,329.6,2,4,2,8,Potential Loyalists
17616,2011-06-19 10:11:00,174,3,571.2,2,4,3,9,Potential Loyalists
17618,2011-12-04 11:50:00,6,3,930.28,5,4,3,12,Loyal Customers
17619,2011-01-31 14:18:00,312,1,214.37,1,2,1,4,At Risk
17620,2011-10-11 12:08:00,60,1,81.44,3,2,1,6,Potential Loyalists
17621,2011-11-18 17:11:00,21,3,1379.9,4,4,4,12,Loyal Customers
17623,2011-11-07 11:32:00,33,1,527.05,3,2,3,8,Potential Loyalists
17624,2011-11-25 10:52:00,15,2,843.48,4,3,3,10,Potential Loyalists
17625,2011-11-21 13:36:00,18,4,2020.4,4,4,4,12,Loyal Customers
17628,2011-09-19 15:21:00,81,1,75.75,2,2,1,5,At Risk
17629,2011-12-04 10:56:00,6,8,1814.12,5,5,4,14,Champions
17630,2011-06-23 11:58:00,170,2,503.6,2,3,3,8,Potential Loyalists
17631,2011-12-08 09:47:00,2,3,528.33,5,4,3,12,Loyal Customers
17633,2011-11-08 13:25:00,31,4,1324.84,4,4,4,12,Loyal Customers
17634,2011-11-03 13:09:00,36,9,2358.59,3,5,5,13,Champions
17636,2011-11-20 14:40:00,19,1,285.56,4,2,2,8,New or Recent Customers
17637,2011-11-08 12:51:00,31,2,547.06,4,3,3,10,Potential Loyalists
17639,2011-03-08 15:22:00,276,1,108.5,1,2,1,4,At Risk
17640,2011-09-14 09:13:00,87,1,621.66,2,2,3,7,At Risk
17642,2011-08-12 09:11:00,120,2,712.29,2,3,3,8,Potential Loyalists
17643,2010-12-01 14:38:00,373,1,101.55,1,2,1,4,At Risk
17644,2011-12-08 13:43:00,1,11,2895.64,5,5,5,15,Champions
17646,2011-05-04 13:17:00,219,3,1008.39,1,4,4,9,High Value At Risk
17647,2011-10-05 15:38:00,65,1,133.06,3,2,1,6,Potential Loyalists
17648,2011-10-10 09:41:00,61,4,1797.5,3,4,4,11,Potential Loyalists
17649,2011-07-24 15:53:00,138,1,868.49,2,2,3,7,At Risk
17650,2011-11-18 14:52:00,21,1,166.08,4,2,1,7,New or Recent Customers
17651,2011-11-28 10:29:00,12,10,3945.0,5,5,5,15,Champions
17652,2011-11-14 12:55:00,25,12,4867.72,4,5,5,14,Champions
17653,2011-11-03 12:46:00,37,4,1207.56,3,4,4,11,Potential Loyalists
17654,2011-03-07 13:17:00,277,1,117.55,1,2,1,4,At Risk
17655,2011-11-29 11:34:00,11,7,2638.94,5,5,5,15,Champions
17656,2011-09-27 13:04:00,73,5,1674.69,2,4,4,10,High Value At Risk
17658,2011-11-14 12:07:00,26,2,595.42,4,3,3,10,Potential Loyalists
17659,2011-11-22 13:29:00,17,12,2999.46,4,5,5,14,Champions
17660,2011-07-21 13:37:00,141,1,178.75,2,2,1,5,At Risk
17663,2011-11-14 08:56:00,26,7,1802.91,4,5,4,13,Champions
17664,2011-11-21 11:29:00,19,2,604.64,4,3,3,10,Potential Loyalists
17666,2011-12-06 09:06:00,4,2,728.16,5,3,3,11,Potential Loyalists
17667,2011-10-04 14:32:00,66,5,2055.51,3,4,5,12,Potential Loyalists
17668,2011-12-08 13:25:00,1,2,347.75,5,3,2,10,Potential Loyalists
17669,2011-10-28 08:53:00,43,7,3406.72,3,5,5,13,Champions
17670,2011-04-26 09:12:00,228,1,205.7,1,2,1,4,At Risk
17671,2011-11-24 12:21:00,16,4,1572.71,4,4,4,12,Loyal Customers
17672,2011-10-20 14:18:00,50,2,3178.17,3,3,5,11,Potential Loyalists
17673,2011-12-08 12:50:00,2,6,1594.97,5,5,4,14,Champions
17674,2011-09-26 13:35:00,74,2,551.04,2,3,3,8,Potential Loyalists
17675,2011-12-08 18:03:00,1,31,20374.28,5,5,5,15,Champions
17676,2011-12-05 15:16:00,4,6,1371.18,5,5,4,14,Champions
17677,2011-12-08 09:56:00,2,30,16345.38,5,5,5,15,Champions
17678,2011-03-21 11:52:00,264,1,298.11,1,2,2,5,At Risk
17679,2011-10-18 07:43:00,53,2,1992.11,3,3,4,10,Potential Loyalists
17680,2011-11-16 12:42:00,24,1,184.4,4,2,1,7,New or Recent Customers
17682,2011-11-29 15:59:00,10,6,2474.33,5,5,5,15,Champions
17684,2011-10-27 11:10:00,44,1,239.41,3,2,1,6,Potential Loyalists
17685,2011-11-23 11:36:00,17,7,3155.83,4,5,5,14,Champions
17686,2011-12-02 15:39:00,7,7,5739.46,5,5,5,15,Champions
17690,2011-11-09 15:17:00,30,15,4726.8,4,5,5,14,Champions
17691,2010-12-16 17:20:00,358,2,290.4,1,3,2,6,Potential Loyalists
17692,2011-08-04 14:01:00,127,4,740.94,2,4,3,9,Potential Loyalists
17693,2011-07-25 15:48:00,137,1,200.47,2,2,1,5,At Risk
17694,2011-07-21 12:00:00,142,1,283.12,2,2,2,6,At Risk
17695,2011-07-31 10:40:00,132,2,765.34,2,3,3,8,Potential Loyalists
17696,2011-11-01 13:43:00,38,8,2285.71,3,5,5,13,Champions
17697,2011-04-17 15:40:00,236,1,338.95,1,2,2,5,At Risk
17698,2011-03-24 11:34:00,261,1,154.95,1,2,1,4,At Risk
17700,2011-11-23 11:51:00,17,4,2534.64,4,4,5,13,Champions
17701,2011-04-01 12:25:00,253,1,417.95,1,2,2,5,At Risk
17702,2011-11-09 16:03:00,30,4,1824.37,4,4,4,12,Loyal Customers
17703,2011-11-04 15:51:00,35,3,798.74,3,4,3,10,Potential Loyalists
17704,2011-06-24 09:40:00,169,2,885.19,2,3,3,8,Potential Loyalists
17705,2011-12-06 13:45:00,3,9,1823.52,5,5,4,14,Champions
17706,2011-12-05 13:34:00,4,17,10504.49,5,5,5,15,Champions
17707,2011-06-07 15:03:00,185,2,152.4,1,3,1,5,Potential Loyalists
17708,2011-06-05 10:12:00,188,2,263.33,1,3,2,6,Potential Loyalists
17709,2011-06-23 11:55:00,170,1,137.45,2,2,1,5,At Risk
17711,2011-11-29 11:40:00,11,2,385.1,5,3,2,10,Potential Loyalists
17712,2011-10-26 12:28:00,45,1,522.91,3,2,3,8,Potential Loyalists
17714,2011-01-23 10:32:00,321,1,153.0,1,2,1,4,At Risk
17715,2011-05-23 12:32:00,201,1,326.4,1,2,2,5,At Risk
17716,2011-11-17 12:00:00,23,11,5655.99,4,5,5,14,Champions
17718,2011-04-21 13:39:00,232,1,139.35,1,2,1,4,At Risk
17719,2011-11-02 10:36:00,38,15,5396.04,3,5,5,13,Champions
17720,2011-11-13 15:04:00,26,4,1195.94,4,4,4,12,Loyal Customers
17722,2011-09-04 15:22:00,96,4,2424.04,2,4,5,11,High Value At Risk
17723,2011-08-04 18:37:00,127,6,3276.4,2,5,5,12,High Value At Risk
17724,2011-09-29 15:26:00,71,3,1033.0,3,4,4,11,Potential Loyalists
17725,2011-11-23 16:34:00,16,11,3439.08,4,5,5,14,Champions
17727,2011-11-24 17:06:00,15,1,1060.25,4,2,4,10,New or Recent Customers
17728,2011-12-06 08:52:00,4,3,2876.01,5,4,5,14,Champions
17730,2011-12-06 15:43:00,3,13,5298.48,5,5,5,15,Champions
17731,2011-09-21 15:02:00,79,4,1240.11,2,4,4,10,High Value At Risk
17732,2010-12-02 09:29:00,373,1,303.97,1,2,2,5,At Risk
17733,2011-11-01 08:16:00,39,2,692.19,3,3,3,9,Potential Loyalists
17734,2011-10-17 12:33:00,54,3,700.63,3,4,3,10,Potential Loyalists
17735,2011-12-07 16:47:00,2,19,13110.02,5,5,5,15,Champions
17736,2011-11-30 15:36:00,9,3,377.44,5,4,2,11,Loyal Customers
17737,2011-11-30 15:16:00,9,2,168.24,5,3,1,9,Potential Loyalists
17738,2011-11-20 15:05:00,19,4,1879.05,4,4,4,12,Loyal Customers
17739,2011-11-28 09:12:00,12,7,2791.35,5,5,5,15,Champions
17742,2011-08-18 15:28:00,113,2,355.11,2,3,2,7,Potential Loyalists
17744,2011-12-06 12:11:00,4,6,2322.4,5,5,5,15,Champions
17746,2011-04-13 14:31:00,240,1,110.25,1,2,1,4,At Risk
17747,2011-08-19 08:13:00,113,1,71.4,2,2,1,5,At Risk
17749,2011-06-14 15:45:00,178,2,674.52,2,3,3,8,Potential Loyalists
17750,2011-12-04 14:09:00,5,9,1710.45,5,5,4,14,Champions
17752,2010-12-15 16:19:00,359,1,80.64,1,2,1,4,At Risk
17754,2011-12-09 11:20:00,1,5,1664.65,5,4,4,13,Champions
17757,2011-12-08 15:31:00,1,30,5593.39,5,5,5,15,Champions
17758,2011-11-20 14:45:00,19,8,3408.2,4,5,5,14,Champions
17759,2011-11-22 16:02:00,17,3,819.96,4,4,3,11,Loyal Customers
17760,2011-11-18 10:56:00,22,2,287.59,4,3,2,9,Potential Loyalists
17761,2011-11-07 10:23:00,33,1,712.78,3,2,3,8,Potential Loyalists
17763,2011-03-21 14:25:00,263,1,15.0,1,2,1,4,At Risk
17764,2011-10-20 11:03:00,51,2,772.55,3,3,3,9,Potential Loyalists
17765,2011-07-04 12:41:00,159,3,367.63,2,4,2,8,Potential Loyalists
17767,2011-11-24 14:42:00,15,1,271.2,4,2,2,8,New or Recent Customers
17768,2011-12-01 13:22:00,8,3,2081.9,5,4,5,14,Champions
